COM_CODE3,Company HMRC Ref,Month
380992000,3,2016-02-01
390519000,4,2016-02-01
390599900,6,2016-02-01
401140000,3,2016-02-01
91011000,3,2016-02-01
760719100,4,2016-02-01
731700600,5,2016-02-01
820760700,5,2016-02-01
820790910,9,2016-02-01
390690600,3,2016-02-01
902410190,13,2016-02-01
730441000,12,2016-02-01
281410000,2,2016-02-01
691200890,15,2016-02-01
530911100,6,2016-02-01
630190900,10,2016-02-01
570190900,5,2016-02-01
690490000,2,2016-02-01
820150000,4,2016-02-01
847420000,19,2016-02-01
390710000,7,2016-02-01
620342110,16,2016-02-01
90111000,16,2016-02-01
481820990,5,2016-02-01
843860000,6,2016-02-01
170410900,2,2016-02-01
841480190,6,2016-02-01
610719000,3,2016-02-01
950790000,23,2016-02-01
852290700,4,2016-02-01
901710100,6,2016-02-01
901720900,4,2016-02-01
900890000,9,2016-02-01
720711140,4,2016-02-01
381519900,4,2016-02-01
842139600,8,2016-02-01
741121900,4,2016-02-01
848690100,16,2016-02-01
870894910,8,2016-02-01
841370450,2,2016-02-01
840810490,4,2016-02-01
841919000,15,2016-02-01
382490640,5,2016-02-01
731100130,3,2016-02-01
843359110,2,2016-02-01
843710000,5,2016-02-01
721891100,5,2016-02-01
722880000,6,2016-02-01
854519000,5,2016-02-01
961900710,3,2016-02-01
961900750,3,2016-02-01
810199900,7,2016-02-01
741810100,3,2016-02-01
520831000,3,2016-02-01
610190800,11,2016-02-01
620349900,16,2016-02-01
271113970,3,2016-02-01
521041000,3,2016-02-01
732111900,7,2016-02-01
911310100,4,2016-02-01
860719900,5,2016-02-01
848071000,17,2016-02-01
910229000,8,2016-02-01
91099910,3,2016-02-01
480254000,3,2016-02-01
220830820,12,2016-02-01
620339110,5,2016-02-01
903090200,20,2016-02-01
401695000,15,2016-02-01
722240500,4,2016-02-01
848340250,4,2016-02-01
848790590,10,2016-02-01
850240000,3,2016-02-01
680710000,5,2016-02-01
847720000,5,2016-02-01
731990100,3,2016-02-01
250510000,16,2016-02-01
840212000,6,2016-02-01
220421940,3,2016-02-01
610829000,3,2016-02-01
251990100,6,2016-02-01
870422910,4,2016-02-01
510539000,2,2016-02-01
820291000,9,2016-02-01
901720390,3,2016-02-01
950669900,11,2016-02-01
590310100,8,2016-02-01
847321900,5,2016-02-01
845811200,6,2016-02-01
845961100,3,2016-02-01
961400900,3,2016-02-01
20120900,3,2016-02-01
843880100,6,2016-02-01
440910180,3,2016-02-01
410150300,6,2016-02-01
410210900,5,2016-02-01
847989600,2,2016-02-01
30313000,6,2016-02-01
521225900,6,2016-02-01
842832000,2,2016-02-01
730900590,17,2016-02-01
853610100,394,2016-08-01
853690850,222,2016-08-01
621710000,94,2016-08-01
851981110,4,2016-08-01
853921300,10,2016-08-01
940540100,62,2016-08-01
852351100,35,2016-08-01
330499000,253,2016-08-01
850110910,14,2016-08-01
903190850,152,2016-08-01
560121100,9,2016-08-01
392620000,53,2016-08-01
392690970,738,2016-08-01
481910000,74,2016-08-01
482110900,47,2016-08-01
560311100,13,2016-08-01
560410000,10,2016-08-01
580421900,4,2016-08-01
580710100,42,2016-08-01
,2176,2016-08-01
600192000,9,2016-08-01
600410000,29,2016-08-01
600632900,13,2016-08-01
960621000,20,2016-08-01
851672000,5,2016-08-01
850440300,135,2016-08-01
851762000,558,2016-08-01
851830950,79,2016-08-01
340290100,78,2016-08-01
51199850,6,2016-08-01
920710100,8,2016-08-01
920930000,9,2016-08-01
691200290,13,2016-08-01
420221000,120,2016-08-01
420310000,89,2016-08-01
610210100,34,2016-08-01
610290900,6,2016-08-01
610413000,44,2016-08-01
610419200,4,2016-08-01
610431000,17,2016-08-01
610443000,70,2016-08-01
610444000,39,2016-08-01
610453000,29,2016-08-01
610459000,16,2016-08-01
610463000,33,2016-08-01
610469000,21,2016-08-01
610620000,28,2016-08-01
610711000,21,2016-08-01
611420000,37,2016-08-01
620111000,49,2016-08-01
620211000,72,2016-08-01
620219000,59,2016-08-01
620411000,26,2016-08-01
620412000,8,2016-08-01
620431000,36,2016-08-01
620439190,12,2016-08-01
620441000,35,2016-08-01
620443000,144,2016-08-01
620444000,58,2016-08-01
620449100,70,2016-08-01
620453000,46,2016-08-01
620459100,28,2016-08-01
620461100,29,2016-08-01
620463180,24,2016-08-01
620469180,24,2016-08-01
620520000,102,2016-08-01
620620000,12,2016-08-01
620640000,76,2016-08-01
621010100,202,2016-08-01
621143900,32,2016-08-01
630510100,67,2016-08-01
630710100,16,2016-08-01
640359990,29,2016-08-01
970300000,135,2016-08-01
610910000,178,2016-08-01
842951990,38,2016-08-01
846190000,6,2016-08-01
847310900,54,2016-08-01
847330800,192,2016-08-01
382200000,302,2016-08-01
491191000,76,2016-08-01
700991000,19,2016-08-01
730840000,29,2016-08-01
830400000,29,2016-08-01
902300800,81,2016-08-01
940310980,28,2016-08-01
940320200,37,2016-08-01
940320800,130,2016-08-01
551211000,4,2016-08-01
330510000,88,2016-08-01
420212190,25,2016-08-01
722230510,4,2016-08-01
852859310,33,2016-08-01
710391000,21,2016-08-01
711320000,29,2016-08-01
732690400,25,2016-08-01
291632000,3,2016-08-01
321410100,61,2016-08-01
390791100,13,2016-08-01
841320000,32,2016-08-01
847480900,18,2016-08-01
848190000,339,2016-08-01
252020000,8,2016-08-01
392310000,146,2016-08-01
441400900,18,2016-08-01
830630000,16,2016-08-01
841480800,25,2016-08-01
903220000,16,2016-08-01
381300000,12,2016-08-01
842410000,57,2016-08-01
681510100,42,2016-08-01
681510900,24,2016-08-01
900699000,25,2016-08-01
880330000,548,2016-08-01
680100000,7,2016-08-01
700729000,12,2016-08-01
940161000,59,2016-08-01
940180000,30,2016-08-01
940360900,127,2016-08-01
940490900,59,2016-08-01
940510910,37,2016-08-01
940591100,3,2016-08-01
900691000,34,2016-08-01
852190000,69,2016-08-01
852580190,66,2016-08-01
870870100,28,2016-08-01
870870990,47,2016-08-01
870899970,873,2016-08-01
871499900,100,2016-08-01
950300290,6,2016-08-01
847130000,455,2016-08-01
847290700,17,2016-08-01
940510210,110,2016-08-01
870710900,20,2016-08-01
901590000,64,2016-08-01
732690980,420,2016-08-01
960200000,8,2016-08-01
420299000,57,2016-08-01
901819900,104,2016-08-01
491110100,102,2016-08-01
844391100,27,2016-08-01
850440840,35,2016-08-01
860729000,3,2016-08-01
871690900,53,2016-08-01
290244000,4,2016-08-01
390730000,57,2016-08-01
560750900,10,2016-08-01
560790900,13,2016-08-01
701990000,26,2016-08-01
850300100,46,2016-08-01
853340100,26,2016-08-01
854449950,62,2016-08-01
870810100,179,2016-08-01
853890910,73,2016-08-01
340220900,66,2016-08-01
340530000,18,2016-08-01
340590100,19,2016-08-01
350610000,56,2016-08-01
350691000,78,2016-08-01
391733000,15,2016-08-01
391990000,139,2016-08-01
392069000,13,2016-08-01
392190100,20,2016-08-01
481141900,18,2016-08-01
482010300,34,2016-08-01
482390850,28,2016-08-01
560313900,13,2016-08-01
591190900,34,2016-08-01
621010980,6,2016-08-01
630790980,113,2016-08-01
650610800,16,2016-08-01
680510000,10,2016-08-01
680520000,8,2016-08-01
680530000,22,2016-08-01
760719900,5,2016-08-01
760720900,11,2016-08-01
842139800,58,2016-08-01
842199000,176,2016-08-01
842490000,125,2016-08-01
846799000,50,2016-08-01
848180990,214,2016-08-01
850431800,58,2016-08-01
850440550,45,2016-08-01
850440820,43,2016-08-01
850750000,13,2016-08-01
850760000,50,2016-08-01
854690900,18,2016-08-01
902000000,68,2016-08-01
940390900,80,2016-08-01
300490000,260,2016-08-01
292129000,10,2016-08-01
292249850,18,2016-08-01
300420000,35,2016-08-01
300432000,12,2016-08-01
300590990,32,2016-08-01
320890910,46,2016-08-01
320910000,51,2016-08-01
320990000,56,2016-08-01
350110500,3,2016-08-01
390720200,13,2016-08-01
390950900,50,2016-08-01
391739000,71,2016-08-01
391910120,51,2016-08-01
391910150,21,2016-08-01
391910800,52,2016-08-01
392020290,6,2016-08-01
392020800,14,2016-08-01
392190600,17,2016-08-01
400599000,5,2016-08-01
400690000,28,2016-08-01
481141200,9,2016-08-01
482369900,18,2016-08-01
560312900,13,2016-08-01
560314900,12,2016-08-01
560392900,3,2016-08-01
761290200,5,2016-08-01
847160700,71,2016-08-01
847190000,264,2016-08-01
848790900,285,2016-08-01
852580110,14,2016-08-01
900630000,13,2016-08-01
902750000,138,2016-08-01
903300000,191,2016-08-01
481149000,8,2016-08-01
854390000,193,2016-08-01
711719000,70,2016-08-01
392640000,32,2016-08-01
870892990,20,2016-08-01
390690900,59,2016-08-01
392330100,69,2016-08-01
420292910,60,2016-08-01
441900900,27,2016-08-01
481940000,44,2016-08-01
491199000,158,2016-08-01
610510000,67,2016-08-01
610990900,77,2016-08-01
620291000,14,2016-08-01
640399930,4,2016-08-01
650500300,37,2016-08-01
711790000,75,2016-08-01
820551000,18,2016-08-01
831000000,42,2016-08-01
850780000,25,2016-08-01
851712000,161,2016-08-01
851821000,65,2016-08-01
910211000,51,2016-08-01
950300850,23,2016-08-01
960810100,26,2016-08-01
854370100,41,2016-08-01
330300100,70,2016-08-01
847989970,317,2016-08-01
850300990,105,2016-08-01
392590200,26,2016-08-01
210120920,5,2016-08-01
621050000,69,2016-08-01
640590900,19,2016-08-01
851770900,159,2016-08-01
854370900,375,2016-08-01
390210000,32,2016-08-01
844339900,26,2016-08-01
844391990,42,2016-08-01
848420000,93,2016-08-01
870891200,20,2016-08-01
851220000,72,2016-08-01
170490990,41,2016-08-01
950300490,28,2016-08-01
852341100,49,2016-08-01
852349450,68,2016-08-01
950450000,33,2016-08-01
100890000,5,2016-08-01
391190110,3,2016-02-01
640299050,7,2016-02-01
750720000,17,2016-02-01
820520000,17,2016-02-01
846711900,8,2016-02-01
846721100,5,2016-02-01
610130100,4,2016-02-01
190240900,4,2016-02-01
820110000,21,2016-02-01
370390000,5,2016-02-01
740819100,6,2016-02-01
200490980,10,2016-02-01
610590100,9,2016-02-01
950669100,8,2016-02-01
701349100,4,2016-02-01
691200850,4,2016-02-01
490700900,8,2016-02-01
910129000,11,2016-02-01
152000000,3,2016-02-01
250300900,3,2016-02-01
320414000,3,2016-02-01
392112000,17,2016-02-01
730711900,22,2016-02-01
890310900,3,2016-02-01
760611910,10,2016-02-01
721710500,3,2016-02-01
721710900,3,2016-02-01
731210850,3,2016-02-01
731210890,3,2016-02-01
731581000,2,2016-02-01
850300910,21,2016-02-01
560819110,9,2016-02-01
630590000,7,2016-02-01
842710100,7,2016-02-01
660200000,5,2016-02-01
660320000,3,2016-02-01
901890400,7,2016-02-01
902920900,6,2016-02-01
950430200,13,2016-02-01
300590310,10,2016-02-01
560490100,3,2016-02-01
940430000,7,2016-02-01
843621000,2,2016-02-01
843699000,14,2016-02-01
847681000,3,2016-02-01
870421390,11,2016-02-01
780199900,2,2016-02-01
200911110,5,2016-02-01
200990960,3,2016-02-01
842911000,6,2016-02-01
870600190,6,2016-02-01
871631000,6,2016-02-01
220421060,3,2016-02-01
220421830,9,2016-02-01
190531300,25,2016-08-01
293690000,23,2016-08-01
340130000,73,2016-08-01
392329100,21,2016-08-01
40900000,15,2016-08-01
90122000,5,2016-08-01
90230000,45,2016-08-01
280490000,3,2016-08-01
282590850,4,2016-08-01
800120000,5,2016-08-01
847321100,88,2016-08-01
490199000,478,2016-08-01
490300000,22,2016-08-01
870324900,61,2016-08-01
901910900,29,2016-08-01
640510000,26,2016-08-01
711319000,183,2016-08-01
847141000,205,2016-08-01
847170200,50,2016-08-01
847170500,96,2016-08-01
902110100,56,2016-08-01
841830800,4,2016-08-01
851718000,153,2016-08-01
852873000,5,2016-08-01
401691000,33,2016-08-01
970500000,58,2016-08-01
870323190,49,2016-08-01
870332190,13,2016-08-01
910121000,42,2016-08-01
391510000,57,2016-08-01
391530000,10,2016-08-01
410210900,11,2016-08-01
853650800,142,2016-08-01
940120000,26,2016-08-01
220421130,40,2016-08-01
220421430,54,2016-08-01
830170000,18,2016-08-01
854232900,10,2016-08-01
847150000,183,2016-08-01
840999000,317,2016-08-01
950691100,42,2016-08-01
130219700,19,2016-08-01
151530900,2,2016-08-01
251310000,5,2016-08-01
253090000,14,2016-08-01
291720000,4,2016-08-01
294000000,11,2016-08-01
340213000,47,2016-08-01
903180980,164,2016-08-01
660110000,10,2016-08-01
830130000,3,2016-08-01
847990800,350,2016-08-01
392210000,28,2016-08-01
940510980,81,2016-08-01
843041000,3,2016-08-01
970600000,207,2016-08-01
842720900,7,2016-08-01
870120900,53,2016-08-01
870422990,45,2016-08-01
871640000,20,2016-08-01
570210000,8,2016-08-01
844819000,10,2016-08-01
844832000,7,2016-08-01
851840800,37,2016-08-01
852799000,20,2016-08-01
852990920,31,2016-08-01
200899990,5,2016-08-01
846692800,20,2016-08-01
970110000,216,2016-08-01
970190000,48,2016-08-01
847149000,140,2016-08-01
847310110,169,2016-08-01
847330200,195,2016-08-01
852851000,42,2016-08-01
961100000,11,2016-08-01
731813000,15,2016-08-01
842131000,55,2016-08-01
842139200,96,2016-08-01
843143000,131,2016-08-01
848110050,213,2016-08-01
848490000,116,2016-08-01
853690100,246,2016-08-01
902620200,143,2016-08-01
902690000,181,2016-08-01
842810200,29,2016-08-01
350699000,51,2016-08-01
392010890,21,2016-08-01
392112000,17,2016-08-01
392113100,31,2016-08-01
392119000,35,2016-08-01
392190900,48,2016-08-01
392350900,52,2016-08-01
480990000,4,2016-08-01
640690500,11,2016-08-01
821194000,8,2016-08-01
901890840,357,2016-08-01
902110900,16,2016-08-01
940210000,7,2016-08-01
401693000,321,2016-08-01
760900000,38,2016-08-01
903149100,114,2016-08-01
854419000,35,2016-08-01
392610000,147,2016-08-01
844319700,10,2016-08-01
903082000,24,2016-08-01
903090200,27,2016-08-01
390799900,11,2016-08-01
901890100,65,2016-08-01
391910190,52,2016-08-01
392061000,16,2016-08-01
731290000,40,2016-08-01
842430900,13,2016-08-01
850490990,75,2016-08-01
853669900,138,2016-08-01
853910000,38,2016-08-01
853921920,13,2016-08-01
853929920,6,2016-08-01
853932900,14,2016-08-01
854411900,32,2016-08-01
854442900,203,2016-08-01
854449910,40,2016-08-01
940540910,15,2016-08-01
940540990,98,2016-08-01
940550000,12,2016-08-01
940591900,9,2016-08-01
940599000,103,2016-08-01
391731000,46,2016-08-01
848120100,89,2016-08-01
848180810,92,2016-08-01
750511000,5,2016-08-01
902790500,168,2016-08-01
390110100,27,2016-08-01
330590000,93,2016-08-01
220830610,8,2016-08-01
731210980,4,2016-08-01
830990900,29,2016-08-01
401699970,113,2016-08-01
731814990,16,2016-08-01
741110900,5,2016-08-01
841290400,20,2016-08-01
841490000,178,2016-08-01
853630100,43,2016-08-01
853630300,25,2016-08-01
854460900,12,2016-08-01
40150990,3,2016-08-01
320810100,24,2016-08-01
870829900,93,2016-08-01
870850990,25,2016-08-01
870880990,44,2016-08-01
870894350,19,2016-08-01
900319000,17,2016-08-01
170490510,9,2016-08-01
940310510,31,2016-08-01
660191000,7,2016-08-01
660199200,9,2016-08-01
660199900,15,2016-08-01
200990960,3,2016-08-01
220210000,70,2016-08-01
220290110,14,2016-08-01
220290910,3,2016-08-01
220290990,18,2016-08-01
843149800,143,2016-08-01
382479000,6,2016-08-01
170410100,15,2016-08-01
170490650,29,2016-08-01
180690500,15,2016-08-01
190490800,19,2016-08-01
190590900,73,2016-08-01
210410000,27,2016-08-01
210690980,156,2016-08-01
903089900,26,2016-08-01
843390000,31,2016-08-01
680410000,7,2016-08-01
870919900,6,2016-08-01
844399900,154,2016-08-01
961210100,41,2016-08-01
830250000,27,2016-08-01
391000000,82,2016-08-01
392329900,50,2016-08-01
481890900,20,2016-08-01
482320000,19,2016-08-01
701720000,17,2016-08-01
701790000,41,2016-08-01
701939000,20,2016-08-01
732620000,41,2016-08-01
841920000,13,2016-08-01
841940000,7,2016-08-01
841990850,102,2016-08-01
851410800,21,2016-08-01
851490000,31,2016-08-01
901600900,2,2016-08-01
901831100,15,2016-08-01
902580800,17,2016-08-01
902720000,29,2016-08-01
841311000,68,2016-08-01
841370810,22,2016-08-01
490599000,12,2016-08-01
841290800,69,2016-08-01
850650900,45,2016-08-01
902410190,12,2016-08-01
722300110,6,2016-08-01
722990900,8,2016-08-01
731210200,47,2016-08-01
610449000,57,2016-08-01
848180110,68,2016-08-01
848180790,25,2016-08-01
401110000,40,2016-08-01
870810900,94,2016-08-01
870829100,22,2016-08-01
870870500,39,2016-08-01
870892350,29,2016-08-01
851761000,50,2016-08-01
170490550,7,2016-08-01
170490610,11,2016-08-01
170490710,26,2016-08-01
210690920,85,2016-08-01
844110300,8,2016-08-01
630710900,18,2016-08-01
830242000,32,2016-08-01
841420800,15,2016-08-01
842121000,103,2016-08-01
841391000,227,2016-08-01
401699570,28,2016-08-01
842790000,15,2016-08-01
852990650,48,2016-08-01
903149900,59,2016-08-01
842220000,10,2016-08-01
842240000,32,2016-08-01
842290900,72,2016-08-01
847982000,44,2016-08-01
160559000,4,2016-08-01
842890900,76,2016-08-01
847720000,9,2016-08-01
850132000,19,2016-08-01
271312000,5,2016-08-01
381010000,17,2016-08-01
681011900,9,2016-08-01
681099000,31,2016-08-01
721899800,7,2016-08-01
740721100,19,2016-08-01
740911000,10,2016-08-01
741991000,13,2016-08-01
741999900,68,2016-08-01
761699100,34,2016-08-01
846880000,13,2016-08-01
851770110,67,2016-08-01
853720990,23,2016-08-01
910299000,44,2016-08-01
420231000,56,2016-08-01
961400900,5,2016-08-01
691390980,12,2016-08-01
840910000,60,2016-08-01
847490900,123,2016-08-01
853931100,8,2016-08-01
841451000,18,2016-08-01
843139000,84,2016-08-01
820559800,108,2016-08-01
820713000,65,2016-08-01
820790990,92,2016-08-01
846729850,7,2016-08-01
846792000,17,2016-08-01
871680000,27,2016-08-01
830210000,68,2016-08-01
731811000,104,2016-08-01
70890000,3,2016-08-01
71320000,3,2016-08-01
71340000,3,2016-08-01
760410100,14,2016-08-01
720851200,4,2016-08-01
870850550,6,2016-08-01
848110190,43,2016-08-01
848110990,79,2016-08-01
848120900,57,2016-08-01
903281000,47,2016-08-01
800700800,12,2016-08-01
392410000,121,2016-08-01
821490000,6,2016-08-01
845090000,14,2016-08-01
851650000,6,2016-08-01
730630490,4,2016-08-01
830710000,42,2016-08-01
841790000,33,2016-08-01
392520000,15,2016-08-01
870323900,97,2016-08-01
871610920,27,2016-08-01
390740000,13,2016-08-01
380110000,9,2016-08-01
842123000,67,2016-08-01
902780910,28,2016-08-01
390319000,12,2016-08-01
711711000,74,2016-08-01
590310900,15,2016-08-01
590320900,21,2016-08-01
900490100,31,2016-08-01
902790100,38,2016-08-01
960810920,6,2016-08-01
960830000,8,2016-08-01
960850000,13,2016-08-01
960860000,3,2016-08-01
853400110,103,2016-08-01
741521000,17,2016-08-01
903289000,198,2016-08-01
903290000,88,2016-08-01
730431800,10,2016-08-01
842430010,12,2016-08-01
392390000,81,2016-08-01
392490000,91,2016-08-01
870333900,35,2016-08-01
691200810,6,2016-08-01
850519900,8,2016-08-01
830300400,7,2016-08-01
401699910,51,2016-08-01
732010110,22,2016-08-01
400299900,9,2016-08-01
320740400,3,2016-08-01
321290000,28,2016-08-01
382490870,3,2016-08-01
382490960,91,2016-08-01
853221000,9,2016-08-01
853224000,16,2016-08-01
731590000,11,2016-08-01
847910000,110,2016-08-01
400912000,24,2016-08-01
401610000,90,2016-08-01
731512000,17,2016-08-01
731815410,9,2016-08-01
732290000,20,2016-08-01
840991000,91,2016-08-01
841191000,89,2016-08-01
848180630,35,2016-08-01
850410200,92,2016-08-01
853590000,70,2016-08-01
853610900,15,2016-08-01
854310000,20,2016-08-01
854470000,79,2016-08-01
901490000,34,2016-08-01
511111000,26,2016-08-01
511119000,35,2016-08-01
511219000,35,2016-08-01
551299900,4,2016-08-01
580110000,13,2016-08-01
630120100,8,2016-08-01
920991000,6,2016-08-01
950420000,33,2016-08-01
950490800,63,2016-08-01
830510000,3,2016-08-01
846694000,109,2016-08-01
853400900,91,2016-08-01
903180380,158,2016-08-01
843110000,87,2016-08-01
841121000,3,2016-08-01
870880200,18,2016-08-01
841430200,6,2016-08-01
841510100,15,2016-08-01
841582000,18,2016-08-01
841590000,74,2016-08-01
841810200,13,2016-08-01
841899900,46,2016-08-01
441900100,3,2016-02-01
630140100,5,2016-02-01
841011000,7,2016-02-01
841861000,4,2016-02-01
852861000,6,2016-02-01
853922900,9,2016-02-01
854011000,5,2016-02-01
940421900,5,2016-02-01
960500000,6,2016-02-01
151790990,5,2016-02-01
870421990,16,2016-02-01
820720100,7,2016-02-01
853922100,4,2016-02-01
441879000,3,2016-02-01
901790000,6,2016-02-01
840690100,2,2016-02-01
480990000,3,2016-02-01
170199100,8,2016-02-01
190532990,3,2016-02-01
230990910,4,2016-02-01
283522000,5,2016-02-01
293628000,4,2016-02-01
320490000,15,2016-02-01
847170300,15,2016-02-01
852871110,4,2016-02-01
846722900,6,2016-02-01
842890710,4,2016-02-01
950621000,2,2016-02-01
852329310,6,2016-02-01
220421960,7,2016-02-01
722830490,3,2016-02-01
722870100,4,2016-02-01
841720900,7,2016-02-01
381800900,8,2016-02-01
731519000,8,2016-02-01
841480590,4,2016-02-01
611019900,3,2016-02-01
841290200,12,2016-02-01
640359110,12,2016-02-01
721699000,4,2016-02-01
902410900,11,2016-02-01
847350800,120,2016-08-01
848410000,156,2016-08-01
821599100,9,2016-08-01
271019990,56,2016-08-01
300650000,22,2016-08-01
340399000,81,2016-08-01
380400000,4,2016-08-01
391610000,16,2016-08-01
392010280,16,2016-08-01
392690920,138,2016-08-01
400942000,57,2016-08-01
