Product,Value
940510910,1565762
940510980,9780776
940520110,300362
940520400,699133
940520500,687454
940520910,490186
940520990,1145720
940530000,466972
940540100,4406542
940540310,223618
940540350,661790
940540390,3205022
940540910,859583
940540950,4183192
940540990,9022861
400219200,5458
400251000,4948
940550000,815915
940560200,1058687
940560800,815404
940591100,49273
940591900,128117
940592000,345346
940599000,4160060
940600110,998747
940600200,615280
940600310,57774
940600380,5819224
940600800,1705015
950300100,2517031
950300210,5883540
950300290,1839570
950300300,1494595
950300350,4133474
950300390,765864
950300410,4408238
950300490,3831520
950300550,359571
950300610,305961
950300690,1930471
950300700,4872751
950300750,1436050
950300790,924090
950300810,1657148
950300850,1729211
950300950,8115596
950300990,7919304
401162000,23816
950420000,1714446
950430100,5562021
950430200,1338282
950430900,4893351
950440000,1115495
950450000,21962027
950490100,1042816
950490800,7236814
401290300,99123
950510100,96686
950510900,1744108
950590000,2440671
950611100,189684
950611210,20854
950611290,25964
950612000,221944
950619000,355802
950621000,52061
950629000,815808
950631000,7829452
950632000,1698784
950639100,478829
950639900,2203076
950640000,57950
950651000,635549
950659000,81249
950661000,196720
950662000,584646
950669100,49893
950669900,378402
950670100,70322
950670300,2258128
950670900,151181
950691100,3401394
410120500,318
410150900,591769
410221000,144730
410411510,841672
410622900,3810
410640100,3418
411390000,433
411520000,352530
950691900,8840161
950699100,204853
950699900,5521753
950710000,439788
950720100,59819
950720900,29458
950730000,217227
950790000,1672298
950810000,12107
950890000,1023647
960190000,11599
960200000,613990
960310000,120490
960321000,1782180
960329300,3436623
960329800,576330
960330100,413258
960330900,2601051
960340100,233087
960340900,316934
960350000,566372
960390100,44681
960390910,391265
960390990,863778
960400000,286982
960500000,464836
960610000,484835
960621000,271868
960622000,111216
960629000,43794
960630000,38691
960711000,127929
960719000,713405
960720100,35140
960720900,146726
960810100,876159
960810920,752049
960810990,546984
960820000,1304752
960830000,1057412
960840000,104677
960850000,350089
960860000,184215
960891000,56542
960899000,561538
960910100,650231
960910900,735985
960920000,15381
960990100,82835
960990900,223112
961000000,683372
961100000,673889
961210100,3140806
961210200,425442
961210800,900989
961220000,125633
961320000,83451
961380000,208253
961390000,7044
961400100,33187
961400900,94728
961511000,653076
961519000,1079193
961590000,1038549
961610100,166030
961610900,13033
961620000,981486
961700000,334821
961800000,1335028
961900300,556305
961900400,40311
961900500,282060
961900710,1465675
961900750,349442
961900790,186910
961900810,5366130
961900890,881787
970110000,210256652
970190000,4821013
970200000,6260432
970300000,37366672
970400000,200332
970500000,19092285
970600000,51608706
,382608204
420600000,61
430190000,21
430219800,19583
440110000,376424
440131000,59560
440139200,95558
440139300,3226
440310000,160537
440320110,530603
440320390,9944
440320910,117880
440349950,46
440392900,823
440399950,143254
440610000,1505
440710310,18191
440710330,3226
440710380,837649
440710910,180755
440710930,4161
440722990,3
440725900,20261
440727100,1398
440727990,28360
440729830,33
440791150,2063
440791310,6632
440794990,3215
440795990,31086
440799400,1008
440799960,19488
440810980,5
440839150,43
440890150,237
440910110,66192
440921000,784
441012100,384130
441019000,4
441112100,38298
441113100,17951
441192100,20086
441192900,153000
441193900,223985
441232900,366712
441294100,5084
441299300,563
441810500,645997
441810900,11241
441840000,13829
442190950,4070
450190000,22045
450200000,5014
450310100,706
450410190,1106
450490200,966
460121900,446
460122100,6969
460122900,280
460129100,2599
460129900,8259
460192050,355
460192100,26
460192900,86
460194050,7
460194100,2067
460211000,11960
470200000,56
470411000,970
470610000,22805
470630000,255
470692000,7743
470693000,18
480255300,12097
480300390,69513
480411150,57070
480411190,118130
480419120,53843
480429900,203
480431580,90853
480431800,292033
480441910,7242
480512000,145
480519900,450942
480524000,1134614
480525000,228425
480530000,22129
480700300,115887
481014000,144851
481032100,273944
481092100,495317
481092300,272153
481099100,80058
481320000,27321
481810900,165389
482361000,35643
500400100,2269
500500900,400
500720410,5513
500720510,17428
510130000,1033
510219300,6
510219400,30892
510320000,429662
510620100,2730
510620910,28012
510720100,25151
510720590,799147
511130100,2692
511230100,5992
520100900,2484
520291000,834
520300000,3911
520512000,1911
520513000,7449
520521000,35
520532000,63019
520812960,5302
520813000,1436
520821100,22
520822160,4222
520829000,1689
520832160,38352
520841000,8726
520842000,28475
520922000,580
521021000,936
521029000,1751
521049000,10340
521112000,825
521143000,2625
521215100,3807
521221900,63
521222100,620
530129000,9575
530610100,9921
530620100,4152
530710000,1000
530720000,7576
531010100,1575
531100900,1121
540110160,1766
540110900,8671
540233000,532137
540234000,1124
540239000,1964
540251000,1713
540252000,14942
540261000,5016
540339000,13244
540490100,12253
540771000,23035
540774000,5364
540821000,2250
540831000,4261
550110000,61863
550319000,31019
550510300,656
550690000,21176
550931000,2583
550932000,38917
550951000,41233
550952000,21104
550959000,90
550962000,76721
550969000,279
550991000,18379
550999000,2382
551011000,62468
551221000,2963
551229100,3922
551299100,2014
551319000,116054
551323900,3856
551349000,11677
551421000,27873
551423000,2111
551430100,1071
551522190,4319
551522990,1119
551634000,2300
560210110,4409
560391100,177
560391900,55589
560392100,17598
560393100,76
560490100,10963
560600990,162
560811800,102
560819190,106177
570232100,16166
570250390,1541
570292900,19933
570330820,1609
580211000,486
590500700,1951
591132110,67234
600129000,1013
600320000,154
600534500,3082
600541000,611
600542000,11417
600543000,84
600590100,3260
600634900,86984
600641000,5537
610690500,14853
611130100,18286
620329300,38801
620341300,75
620462510,1699
620990100,7442
621132310,45877
621132410,151798
621132420,22334
621133420,6467
621142410,3344
621142420,213869
630190100,4202
630222100,2902
630239200,11052
630253100,7561
630533100,176
680299100,1976
680919000,13421
681181000,136293
681280900,1493
681291000,17206
690890310,99
690890510,261
700220900,1837
700320000,28
700420910,2
700490800,941
700529250,65152
700530000,24
701710000,71553
701720000,424800
701810510,31275
701810900,2786
710210000,10256279
710420000,1019
720230000,2024
720241900,178258
720249900,13912
720390000,127
720720110,22465
720720320,77808
720720390,942
720720590,122
720825000,673886
720826000,1938776
720827000,1724378
720836000,43702
720838000,3593083
720840000,82653
720852100,47628
720854000,93289
720927900,3370
721012800,41422
721020000,9943
721069000,10737
721090400,172371
721114000,175237
721119000,389650
721123200,639
721123300,26090
721190200,4864
721210900,185
721250900,20610
721491900,82260
721499500,124562
721499790,224662
721622000,98
721650910,396167
721691100,66817
721710310,33856
721720500,1312
721730900,5712
721790200,31768
721891800,66188
721913100,751177
721922100,111614
721923000,78975
721932900,26993
721934900,4336
721935900,494
722490030,41304
722490070,216659
722519100,91
722530300,4100313
722530900,125684
722550200,7819859
722591000,4
722720000,14163
722810200,20927
722820910,29959
722830200,4696
722830700,15151
722840100,74786
722850400,183
730210220,1140796
730459380,2034
730621000,42778
730661920,38476
731420100,222917
731700200,180538
731815890,1614712
732010190,5281
732182000,13914
741022000,6569
741110100,698327
741110900,2220935
750810000,19
760511000,1470
760711190,126881
780420000,102
790111000,404823
790310000,4648
800200000,11
810210000,35262
810296000,1188
810297000,1038848
810320000,3201
810411000,4
810720000,1173
810790000,6737
810920000,3874
811292210,30371
820760900,615
821195000,8148
840120000,108
841932000,1471714
842691100,8885
843020000,563
843229500,44781
843240100,120982
843319900,676
844140000,137356
844314000,424
844339390,79
845011190,17998
845012000,46563
845180300,10658
845730900,2968
845921000,212082
846090100,20
846241100,5309
846510900,30864
846900910,82
848690500,135165
848690600,601071
848790570,24829
850740000,468
851981150,61
851981550,1977
851981810,10858
851981850,107
851989150,539
852713100,159810
852713910,3978
852721520,3086
852721920,29963
852872600,1566748
854810910,474767
860210000,1483682
860630000,32296
870190350,4721947
870421310,5013
903210890,980125
910812000,83286
910819000,364
910990000,240
940151000,41393
950611800,464
961310000,77790
